,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000102890,-0.346357081065797,4.76575887212273,-2.79415260720847,0.00524403588934862,0.0234210133106917,-3.15445243301807
ENSG00000278932,0.31274971424664,-2.75108827736043,2.60718843849194,0.0091842359533452,0.0361496336592645,-3.15463061326162
ENSG00000278561,-0.309971652988288,-5.32745072535461,-2.62790865893693,0.00864471708530161,0.0345258671379755,-3.15540222651512
ENSG00000127084,-0.292339358110711,3.43599878013527,-2.73707429644927,0.00624355022261031,0.0267649202578255,-3.15540683167779
ENSG00000078900,0.44838561574402,1.65523723482651,2.68917389647807,0.00721140685506822,0.0300088194762141,-3.1565180770878
ENSG00000279526,-0.329219989118909,-4.06333679716878,-2.61210183837428,0.009053648547009,0.03578243740428,-3.15692060617802
ENSG00000250746,0.280421671011268,-3.5481191589827,2.60455395526328,0.00925494530569412,0.0363341052620342,-3.15703771981355
ENSG00000269930,-0.310237836121815,-4.18627230910802,-2.61342245673057,0.00901883343895734,0.0356737361125007,-3.15706722533764
ENSG00000253704,-0.199346319411948,-1.64153999216506,-2.61054013771991,0.00909497415543456,0.0358878406738952,-3.15854650374855
ENSG00000162063,0.325537072943902,3.66188171974773,2.76967622371687,0.00565345181626847,0.0248101237040116,-3.1586078671199
ENSG00000160404,0.164403838102567,3.8861611351548,2.77530210250438,0.00555687431342231,0.0244928596041851,-3.15863525986965
ENSG00000258099,0.22011892062283,-2.46716262713648,2.60682129633365,0.00919406100221902,0.0361700930318802,-3.15876777873744
ENSG00000205213,0.289121979022856,5.53459631143272,2.85205809975366,0.00438008169882212,0.0203964817699465,-3.1588818563203
ENSG00000231964,-0.366269095207819,-2.81030447813392,-2.60360882764646,0.00928043069865711,0.0363965239842135,-3.1591837005463
ENSG00000265413,-0.425289532042316,-2.03137793610879,-2.60557942280661,0.00922736424801034,0.0362554945095234,-3.15997539415887
ENSG00000133812,-0.210758667560261,5.01046102111315,-2.81153267105435,0.00496980043080145,0.0225080706648754,-3.16013239955388
ENSG00000109861,-0.313984135206556,7.49965112031012,-2.9018018108365,0.00374330937423096,0.0180042758827032,-3.16039688560944
ENSG00000103148,-0.131850226480465,5.5871599557343,-2.83689479353738,0.00459286982526434,0.0211595482092773,-3.16095023745899
ENSG00000141582,0.182061519072685,4.94602084061702,2.82233286321342,0.00480599256709297,0.0219345753302967,-3.16108340300202
ENSG00000141428,0.12820562759496,3.56029005268992,2.75881222657208,0.00584424878552409,0.0254014416215968,-3.16117205279619
ENSG00000273367,-0.414370470395593,-3.29795939670201,-2.60427527362887,0.00926245345935543,0.036352252386987,-3.16147161977036
ENSG00000197253,-0.63885797065104,1.50500426627096,-2.65424958069307,0.0079998535896012,0.0325321136740344,-3.16162378024145
ENSG00000185090,0.324554515432141,3.11491244966479,2.74608330190562,0.00607517436506595,0.0261686943169696,-3.16172519515069
ENSG00000199038,-0.393754543006142,-4.31856064487634,-2.6139348756643,0.00900535691981398,0.035638463506992,-3.16185300410548
ENSG00000145220,0.186893814503877,3.82677141420417,2.77204768615384,0.00561255852135847,0.0246706921999426,-3.16204511349344
ENSG00000223382,0.399189473751927,-3.81784291032248,2.60277779745701,0.009302891202381,0.0364697595431356,-3.16283539416521
ENSG00000159433,-0.271203667751387,2.70195341133777,-2.70452132404968,0.00688755741994549,0.0289657223143047,-3.16350442406732
ENSG00000270441,-0.206364677501415,-0.222508116440587,-2.62508445833952,0.00871654584415694,0.0347399808907823,-3.16402482049441
ENSG00000259224,-0.278573301989624,-4.69248594201271,-2.61646299831112,0.00893913080567002,0.0354256960749924,-3.16413793406585
ENSG00000090776,-0.287868325584196,5.50279344865311,-2.8265104387161,0.00474395321954649,0.0216925898316437,-3.16441579873563
ENSG00000123191,0.36413886310346,3.38490131587017,2.76013515117856,0.00582070861152635,0.0253519873053637,-3.16473579026951
ENSG00000254226,-0.373406731352482,-3.89693143725295,-2.60768075305054,0.00917107589792941,0.0361023796017194,-3.16489436245516
ENSG00000204186,-0.429679819672484,2.13478536858191,-2.67783692182567,0.00745934367084176,0.0307639032096261,-3.16492992671892
ENSG00000092931,0.117576450480563,4.44564410322299,2.7963796133361,0.005208148528372,0.0233194517129513,-3.16674838497889
ENSG00000204179,-0.633402301615512,-1.34478630203442,-2.60673310932849,0.00919642236214442,0.0361702810590606,-3.16680096351893
ENSG00000165449,-0.709255691020701,3.18690335279618,-2.70389297100845,0.00690055538433473,0.0290125811156889,-3.16704817891101
ENSG00000008118,-0.372000728040097,-0.654744864225258,-2.61594688200131,0.00895261540303911,0.0354656503765649,-3.16746579794194
ENSG00000127081,-0.175375473079296,2.02926075036362,-2.6801753901823,0.00740758446733672,0.0306052260999847,-3.16802702494992
ENSG00000251538,0.303006565736064,-5.63654518927884,2.61998628159584,0.00884756168779129,0.0351474474468121,-3.16905049099834
ENSG00000187954,0.152178329347878,5.83251012469979,2.85359821662095,0.00435897717082976,0.0203220966605224,-3.17037325751006
ENSG00000261744,-0.320582351220957,-3.37508813049536,-2.60035502621633,0.00936864942177862,0.0366815589932599,-3.17132619679454
ENSG00000262801,0.545689862760377,-4.33780259585868,2.60181662430605,0.00932892963769223,0.036558086465893,-3.1718965525093
ENSG00000125319,0.313442471553973,2.02098162168111,2.69256307976778,0.00713873694371935,0.0297770559373708,-3.1719755303925
ENSG00000156831,0.139816566031995,4.14889953288619,2.78261806222526,0.00543351263817424,0.0240752539714079,-3.17264719281994
ENSG00000198225,-0.187111701304973,-0.856481705115081,-2.61286304128361,0.00903356652897091,0.0357139408557166,-3.17377231277372
ENSG00000148730,0.157334572805463,7.32187570215344,2.90758562228973,0.00367501444765517,0.0177385538359497,-3.17608420522398
ENSG00000182574,-0.301760930614938,-4.25290650365465,-2.6065609558573,0.0092010336304956,0.036179315839831,-3.17611805210698
ENSG00000271327,-0.319417577941547,-0.987659345592358,-2.60909925268932,0.00913325211951189,0.0359897324855574,-3.17628769807294
ENSG00000181852,-0.105343175593398,5.47132811098553,-2.82772659533703,0.00472602941602834,0.0216405815350849,-3.17670147196047
ENSG00000215007,0.311946925195613,-4.02574711404172,2.5985265267821,0.00941855248855111,0.0368354345480946,-3.1772466220938
ENSG00000261416,-0.347900244481665,-2.48216414024278,-2.59664052053488,0.00947027345093855,0.0370006885247965,-3.17807827675828
ENSG00000232814,-0.313988109220284,-4.12553314286691,-2.60453315255674,0.00925550557797436,0.0363341052620342,-3.17809007520323
ENSG00000186665,0.166501140584289,3.61304506463343,2.7573931830025,0.00586959473316325,0.0254991118568528,-3.17896325800463
ENSG00000198721,0.28346162658642,5.39016980364056,2.84093899478879,0.00453521967110845,0.0209325131217669,-3.17965684147725
ENSG00000249379,0.379201249060242,-3.02585989641261,2.59622586469359,0.0094816787137301,0.037031367726819,-3.17977760313286
ENSG00000227678,-0.26616269151515,-3.50326828006625,-2.59731743927923,0.00945168085579973,0.0369454682174351,-3.18016889061525
ENSG00000260083,-0.164441277905834,0.324284927406514,-2.62889106207944,0.00861985570702566,0.0344441722999717,-3.18062329439891
ENSG00000065809,0.291400533284795,6.0580096270552,2.86388522630369,0.00422036176710977,0.0197930632709062,-3.18170147711972
ENSG00000218582,-0.29417913926042,-1.8330029444101,-2.59906757244883,0.00940376171324784,0.0367913940502795,-3.18178315504563
ENSG00000281692,0.363327950868371,-4.96613636332218,2.60596074944494,0.00921712679281698,0.036224374127426,-3.18181317182876
ENSG00000130706,0.172300206799169,6.6696419200188,2.88126837509048,0.00399519270055171,0.0189476240498788,-3.18219477041752
ENSG00000183765,0.235346541451143,3.54862263137144,2.75333619190019,0.00594260565411579,0.0257359270904283,-3.18279600767693
ENSG00000213380,-0.147357135573711,4.48423350385989,-2.78181745710718,0.00544689083944132,0.0241186082142176,-3.18503235188298
ENSG00000280435,-0.576396347980888,-3.41918596202446,-2.59669049709419,0.00946889965420001,0.0369999443123627,-3.18508513098621
ENSG00000107362,0.139309233741207,3.82611699545441,2.76310189072478,0.00576822903286108,0.0251725031960224,-3.18590827288784
ENSG00000250483,-0.30593961640706,-4.78699725123423,-2.60938741482587,0.00912558543030523,0.035968587575291,-3.1861862161068
ENSG00000279203,-0.267825033313396,-2.37668645908411,-2.5939637856568,0.00954411413561687,0.0372055056467359,-3.18650238905473
ENSG00000261596,-0.225033822764074,-1.5965498231669,-2.59971708842968,0.00938603302893533,0.0367404207246807,-3.1866737348208
ENSG00000149582,-0.320786293885695,4.04888986521983,-2.75167192393647,0.0059727924909491,0.0258381643177819,-3.18820519584872
ENSG00000170037,-0.126405598186841,5.15133774970956,-2.80896306209789,0.00500951062891384,0.0226420032299621,-3.18831164357775
ENSG00000225982,0.390619990218116,-4.70081179364193,2.59946065158431,0.00939302896274218,0.0367586019533194,-3.18886077013517
ENSG00000271709,0.32518162262073,-5.3390349330058,2.60826106817332,0.00915558512858081,0.0360550171033331,-3.18888184810192
ENSG00000144843,-0.225562755904363,3.34868332839325,-2.72401856615494,0.00649502194449259,0.0276045053908379,-3.18933127715229
ENSG00000182885,0.373031092294161,-0.308265135616309,2.62191784066241,0.00879771767152517,0.0349849976031094,-3.19108320919646
ENSG00000223779,0.264513443835715,-5.81811903731199,2.61375395125047,0.00901011314067795,0.035652773688018,-3.19167705537554
ENSG00000250551,0.315386713524662,-4.35071857106715,2.59553031824598,0.00950083750435425,0.0370829397724721,-3.19201793281911
ENSG00000100099,-0.150346034344318,5.31098039792961,-2.81369018693385,0.00493667885485024,0.0223904952761035,-3.19276878287899
ENSG00000268945,-0.279585100586706,-2.90250558909283,-2.58968947446767,0.00966309119960508,0.0375616031364062,-3.19433994487188
ENSG00000227777,0.443873697407883,-4.80125351000045,2.59805799455186,0.00943137770840752,0.0368809802634425,-3.19447105896528
ENSG00000269043,-0.540162055315078,-4.04012833516345,-2.59935434997695,0.00939593037451415,0.0367653548930432,-3.19488857172466
ENSG00000223960,-0.213305302622816,2.50103065463115,-2.6854015852301,0.00729307234728693,0.0302159515244425,-3.19510041887736
ENSG00000256417,0.682301938134192,-3.76718658815861,2.58906790513148,0.00968050255545211,0.0376044242099169,-3.19599419095755
ENSG00000278922,-0.224746038575285,0.320982021062496,-2.62179744489549,0.00880081714091627,0.0349928726299809,-3.19663877759352
ENSG00000109163,-0.292677741294127,-3.31363673634606,-2.58979986584975,0.00966000184682556,0.0375542630544003,-3.19673832417367
ENSG00000188676,0.429116793115209,-2.50394417779114,2.59291478846455,0.00957319170458693,0.0372816737101786,-3.19674286772574
ENSG00000249755,-0.296474629705548,-4.11473324357159,-2.59646939708138,0.00947497878044811,0.0370098234237416,-3.19728752811185
ENSG00000180988,0.334782073276182,-5.48832955127637,2.60663810738776,0.00919896680979728,0.0361757381723986,-3.19738160339569
ENSG00000213226,0.273336822905869,-5.85962226255513,2.61178129595464,0.00906211700864728,0.0358041792552923,-3.19765601454529
ENSG00000112514,0.178469782149378,6.9144664506552,2.8856856864859,0.00393974067281711,0.0187443413508286,-3.19855638035939
ENSG00000166851,0.438215743352337,3.7884494898372,2.76395429406164,0.00575322975930801,0.0251280888551534,-3.19906934085836
ENSG00000260219,-0.204614430861461,1.53241499560779,-2.65116764925193,0.0080730096508221,0.0327529344442592,-3.19958777924489
ENSG00000229142,-0.350491671581335,-5.29726682276732,-2.6105590654183,0.00909447228497596,0.0358878406738952,-3.19986015067221
ENSG00000272945,0.274497985374263,-2.8392342252421,2.5885717509951,0.00969442086709394,0.0376319244782487,-3.20016669267978
ENSG00000120093,-0.487504948355466,3.58818146146195,-2.71697676140219,0.00663440863121777,0.0280824000380286,-3.20030798491136
ENSG00000151883,-0.243195521681668,4.67877900666031,-2.77890256768897,0.00549585070594364,0.0242880268120837,-3.20088421185802
ENSG00000248540,0.47382254618423,-2.76623338014396,2.58932396651412,0.00967332639573639,0.0375873704165385,-3.20173181017303
ENSG00000272983,-0.266803990746194,-1.41111791887171,-2.59494021498303,0.00951711894690846,0.0371187819922582,-3.20214216285321
ENSG00000144136,0.192382137036169,5.66500235216196,2.8362490167752,0.00460213662592225,0.0211928730514487,-3.20349234638869
ENSG00000197301,-0.575009960258192,-1.84796720960027,-2.5886373455161,0.00969257976042848,0.0376319244782487,-3.20362009449992
ENSG00000150995,-0.346578804906564,4.50698373659908,-2.76776389887547,0.00568662344460435,0.0249102468290682,-3.20460938069115
ENSG00000170962,-0.450487488457303,3.54337219780297,-2.72057388725072,0.00656287377221751,0.027817712948383,-3.20518665035079
ENSG00000198113,-0.352664906324571,4.33008777780544,-2.75439088947617,0.00592354661811656,0.0256747235452272,-3.20574658003275
ENSG00000168615,-0.286498882036899,6.62485224597015,-2.85532957206848,0.00433536222437276,0.0202355733738897,-3.20663829944134
ENSG00000171155,0.132372715687668,4.6814490958514,2.79351787386019,0.00525430523207433,0.0234556147418773,-3.2069094888335
ENSG00000183580,-0.331961299525949,3.06114800830102,-2.70198608446318,0.00694013589545019,0.0291225993829996,-3.20772448664814
ENSG00000046604,-0.397001117301506,6.91878303249812,-2.86050634344421,0.00426544394505218,0.019960545893203,-3.20859084725383
ENSG00000228492,-0.332311008312313,-0.44820941369431,-2.60266593845648,0.00930591815238578,0.0364770526248964,-3.20905879517721
ENSG00000167554,-0.406375954288683,1.35943744597217,-2.63647800742194,0.0084299992793584,0.0338716547760188,-3.20975282264447
ENSG00000107816,-0.181606726149364,6.24416041659852,-2.84260282602949,0.00451169276519685,0.0208469941454375,-3.20983490546206
